ProductID,CustomerID,Quantity,UnitPrice,Discount,Customer
21498,17105,25,0.42,9.09,1
21498,17131,25,0.42,9.09,1
21498,17230,25,0.42,9.09,1
21498,17324,25,0.42,9.09,1
21498,17324,25,0.42,9.09,1
21498,17337,25,0.42,9.09,1
21498,17348,25,0.42,9.09,1
21498,17365,25,0.42,9.09,1
21498,17365,25,0.42,9.09,1
21498,17463,25,0.42,9.09,1
21498,17499,25,0.42,9.09,1
21498,17511,25,0.42,9.09,1
21498,17511,25,0.42,9.09,1
21498,17511,25,0.42,9.09,1
21498,17511,25,0.42,9.09,1
21498,17528,25,0.42,9.09,1
21498,17542,25,0.42,9.09,1
21498,17593,25,0.42,9.09,1
21498,17612,25,0.42,9.09,1
21498,17642,25,0.42,9.09,1
21498,17677,25,0.42,9.09,1
21498,17677,25,0.42,9.09,1
21498,17695,25,0.42,9.09,1
21498,17696,25,0.42,9.09,1
21498,17696,25,0.42,9.09,1
21498,17705,25,0.42,9.09,1
21498,17706,25,0.42,9.09,1
21498,17706,25,0.42,9.09,1
21498,17722,25,0.42,9.09,1
21498,17754,25,0.42,9.09,1
21498,17768,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17841,25,0.42,9.09,1
21498,17861,25,0.42,9.09,1
21498,17863,25,0.42,9.09,1
21498,17863,25,0.42,9.09,1
21498,17994,25,0.42,9.09,1
21498,18145,25,0.42,9.09,1
21498,18225,25,0.42,9.09,1
21498,18245,25,0.42,9.09,1
21498,18248,25,0.42,9.09,1
21498,12607,25,0.42,9.09,1
21499,12453,25,0.42,9.09,1
21499,12364,25,0.42,9.09,1
21499,12417,25,0.42,9.09,1
21499,14442,25,0.42,9.09,1
21499,13919,25,0.42,9.09,1
21499,14911,25,0.42,9.09,1
21499,14911,25,0.42,9.09,1
21499,14911,25,0.42,9.09,1
21499,12428,25,0.42,9.09,1
21499,12656,25,0.42,9.09,1
21499,12721,25,0.42,9.09,1
21499,12473,25,0.42,9.09,1
21499,12480,25,0.42,9.09,1
21499,12501,25,0.42,9.09,1
21499,12534,25,0.42,9.09,1
21499,12561,25,0.42,9.09,1
21499,12705,25,0.42,9.09,1
21499,12618,25,0.42,9.09,0
21499,12766,25,0.42,9.09,1
21499,12766,25,0.42,9.09,1
21499,12772,25,0.42,9.09,1
21499,12484,25,0.42,9.09,1
21499,12540,25,0.42,9.09,1
21499,12541,25,0.42,9.09,1
21499,12676,25,0.42,9.09,1
21499,12451,25,0.42,9.09,1
21499,12451,25,0.42,9.09,1
21499,13505,25,0.42,9.09,1
21499,12748,25,0.42,9.09,1
21499,12748,25,0.42,9.09,1
21499,12826,25,0.42,9.09,1
21499,12935,25,0.42,9.09,1
21499,12935,25,0.42,9.09,1
21499,13050,25,0.42,9.09,1
21499,13089,25,0.42,9.09,1
21499,13089,25,0.42,9.09,1
21499,13089,25,0.42,9.09,1
21499,13089,25,0.42,9.09,1
21499,13109,25,0.42,9.09,1
21499,13115,25,0.42,9.09,1
21499,13116,25,0.42,9.09,1
21499,13159,25,0.42,9.09,1
21499,13178,25,0.42,9.09,1
21499,13178,25,0.42,9.09,1
21499,13178,25,0.42,9.09,1
21499,13178,25,0.42,9.09,1
21499,13178,25,0.42,9.09,1
21499,13198,25,0.42,9.09,1
21499,13211,25,0.42,9.09,1
21499,13285,25,0.42,9.09,1
21499,13309,25,0.42,9.09,1
21499,13313,25,0.42,9.09,1
21499,13314,25,0.42,9.09,1
21499,13316,25,0.42,9.09,1
21499,13327,25,0.42,9.09,1
21499,13352,25,0.42,9.09,1
21499,13451,25,0.42,9.09,1
21499,13451,25,0.42,9.09,1
21499,13458,25,0.42,9.09,1
21499,13471,25,0.42,9.09,1
21499,13507,25,0.42,9.09,1
21499,13509,25,0.42,9.09,1
21499,13510,25,0.42,9.09,1
21499,13510,25,0.42,9.09,1
21499,13515,25,0.42,9.09,1
21499,13557,25,0.42,9.09,1
21499,13594,25,0.42,9.09,1
21499,13599,25,0.42,9.09,1
21499,13680,25,0.42,9.09,1
21499,13711,25,0.42,9.09,1
21499,13722,25,0.42,9.09,1
21499,13764,25,0.42,9.09,1
21499,13823,25,0.42,9.09,1
21499,13869,25,0.42,9.09,1
21499,13869,25,0.42,9.09,1
21499,13908,25,0.42,9.09,1
21499,13979,25,0.42,9.09,0
21499,13982,25,0.42,9.09,1
21499,13982,25,0.42,9.09,1
21499,14105,25,0.42,9.09,1
21499,14128,25,0.42,9.09,1
21499,14146,25,0.42,9.09,1
21499,14175,25,0.42,9.09,1
21499,14191,25,0.42,9.09,1
21499,14221,25,0.42,9.09,1
21499,14222,25,0.42,9.09,1
21499,14234,25,0.42,9.09,1
21499,14262,25,0.42,9.09,1
21499,14286,25,0.42,9.09,1
21499,14291,25,0.42,9.09,1
21499,14307,25,0.42,9.09,1
21499,14342,25,0.42,9.09,1
21499,14395,25,0.42,9.09,1
21499,14409,25,0.42,9.09,1
21499,14446,25,0.42,9.09,1
21499,14456,25,0.42,9.09,1
21499,14546,25,0.42,9.09,1
21499,14628,25,0.42,9.09,1
21499,15022,25,0.42,9.09,1
21499,15044,25,0.42,9.09,1
21499,15129,25,0.42,9.09,1
21499,15172,25,0.42,9.09,1
21499,15179,25,0.42,9.09,1
21499,15194,25,0.42,9.09,1
21499,15197,25,0.42,9.09,1
21499,15237,25,0.42,9.09,1
21499,15241,25,0.42,9.09,1
21499,15253,25,0.42,9.09,1
21499,15306,25,0.42,9.09,1
21499,15358,25,0.42,9.09,1
21499,15416,25,0.42,9.09,1
21499,15521,25,0.42,9.09,1
21499,15521,25,0.42,9.09,1
21499,15544,25,0.42,9.09,1
21499,15676,25,0.42,9.09,1
21499,15680,25,0.42,9.09,1
21499,15757,25,0.42,9.09,1
21499,15786,25,0.42,9.09,1
21499,15806,25,0.42,9.09,1
21499,15815,25,0.42,9.09,1
21499,15867,25,0.42,9.09,1
21499,15912,25,0.42,9.09,1
21499,15919,25,0.42,9.09,1
21499,15919,25,0.42,9.09,1
21499,16003,25,0.42,9.09,1
21499,16007,25,0.42,9.09,1
21499,16023,25,0.42,9.09,1
21499,16045,25,0.42,9.09,1
21499,16115,25,0.42,9.09,1
21499,16125,25,0.42,9.09,0
21499,16187,25,0.42,9.09,1
21499,16249,25,0.42,9.09,1
21499,16268,25,0.42,9.09,1
21499,16283,25,0.42,9.09,1
21499,16359,25,0.42,9.09,1
21499,16361,25,0.42,9.09,1
21499,16366,25,0.42,9.09,0
21499,16370,25,0.42,9.09,1
21499,16395,25,0.42,9.09,1
21499,16395,25,0.42,9.09,1
21499,16670,25,0.42,9.09,1
21499,16700,25,0.42,9.09,1
21499,16713,25,0.42,9.09,1
21499,16719,25,0.42,9.09,1
21499,16722,25,0.42,9.09,1
21499,16759,25,0.42,9.09,1
21499,16830,25,0.42,9.09,0
21499,16837,25,0.42,9.09,1
21499,16859,25,0.42,9.09,1
21499,16938,25,0.42,9.09,1
21499,17043,25,0.42,9.09,1
21499,17059,25,0.42,9.09,1
21499,17086,25,0.42,9.09,1
21499,17095,25,0.42,9.09,1
21499,17139,25,0.42,9.09,1
21499,17139,25,0.42,9.09,1
21499,17238,25,0.42,9.09,1
21499,17299,25,0.42,9.09,1
21499,17324,25,0.42,9.09,1
21499,17324,25,0.42,9.09,1
21499,17340,25,0.42,9.09,1
21499,17348,25,0.42,9.09,1
21499,17392,25,0.42,9.09,1
21499,17400,25,0.42,9.09,1
21499,17460,25,0.42,9.09,1
21499,17463,25,0.42,9.09,1
21499,17475,25,0.42,9.09,1
21499,17491,25,0.42,9.09,1
21499,17499,25,0.42,9.09,1
21499,17511,25,0.42,9.09,1
21499,17511,25,0.42,9.09,1
21499,17511,25,0.42,9.09,1
21499,17511,25,0.42,9.09,1
21499,17527,25,0.42,9.09,1
21499,17528,25,0.42,9.09,1
21499,17562,25,0.42,9.09,1
21499,17589,25,0.42,9.09,1
21499,17625,25,0.42,9.09,1
21499,17642,25,0.42,9.09,1
21499,17695,25,0.42,9.09,1
21499,17696,25,0.42,9.09,1
21499,17706,25,0.42,9.09,1
21499,17725,25,0.42,9.09,1
21499,17754,25,0.42,9.09,1
21499,17754,25,0.42,9.09,1
21499,17768,25,0.42,9.09,1
21499,17768,25,0.42,9.09,1
21499,17799,25,0.42,9.09,1
21499,17841,25,0.42,9.09,1
21499,17841,25,0.42,9.09,1
21499,17863,25,0.42,9.09,1
21499,17863,25,0.42,9.09,1
21499,17912,25,0.42,9.09,1
21499,18045,25,0.42,9.09,1
21499,18075,25,0.42,9.09,1
21499,18204,25,0.42,9.09,1
21499,18248,25,0.42,9.09,1
21499,14265,25,0.42,9.09,1
21499,12607,25,0.42,9.09,1
21500,12453,25,0.42,9.09,1
21500,12364,25,0.42,9.09,1
21500,12417,25,0.42,9.09,1
21500,14442,25,0.42,9.09,1
21500,14442,25,0.42,9.09,1
21500,13919,25,0.42,9.09,1
21500,14911,25,0.42,9.09,1
21500,14911,25,0.42,9.09,1
21500,14911,25,0.42,9.09,1
21500,12428,25,0.42,9.09,1
21500,12428,25,0.42,9.09,1
21500,12513,25,0.42,9.09,1
21500,12721,25,0.42,9.09,1
21500,12501,25,0.42,9.09,1
21500,12534,25,0.42,9.09,1
21500,12561,25,0.42,9.09,1
21500,12705,25,0.42,9.09,1
21500,12720,25,0.42,9.09,1
21500,12618,25,0.42,9.09,0
21500,12766,25,0.42,9.09,1
21500,12766,25,0.42,9.09,1
21500,12772,25,0.42,9.09,1
21500,12484,25,0.42,9.09,1
21500,12484,25,0.42,9.09,1
21500,12541,25,0.42,9.09,1
21500,12597,25,0.42,9.09,1
21500,12676,25,0.42,9.09,1
21500,12451,25,0.42,9.09,1
21500,13505,25,0.42,9.09,1
21500,12748,25,0.42,9.09,1
21500,12748,25,0.42,9.09,1
21500,12826,25,0.42,9.09,1
21500,12836,25,0.42,9.09,1
21500,12935,25,0.42,9.09,1
21500,12935,25,0.42,9.09,1
21500,12935,25,0.42,9.09,1
21500,13050,25,0.42,9.09,1
21500,13089,25,0.42,9.09,1
21500,13089,25,0.42,9.09,1
21500,13089,25,0.42,9.09,1
21500,13089,25,0.42,9.09,1
21500,13109,25,0.42,9.09,1
21500,13115,25,0.42,9.09,1
21500,13116,25,0.42,9.09,1
21500,13134,25,0.42,9.09,1
21500,13159,25,0.42,9.09,1
21500,13178,25,0.42,9.09,1
21500,13178,25,0.42,9.09,1
21500,13178,25,0.42,9.09,1
21500,13178,25,0.42,9.09,1
21500,13178,25,0.42,9.09,1
21500,13198,25,0.42,9.09,1
21500,13280,25,0.42,9.09,1
21500,13285,25,0.42,9.09,1
21500,13327,25,0.42,9.09,1
21500,13379,25,0.42,9.09,1
21500,13451,25,0.42,9.09,1
21500,13458,25,0.42,9.09,1
21500,13458,25,0.42,9.09,1
21500,13471,25,0.42,9.09,1
21500,13507,25,0.42,9.09,1
21500,13509,25,0.42,9.09,1
21500,13510,25,0.42,9.09,1
21500,13510,25,0.42,9.09,1
21500,13515,25,0.42,9.09,1
21500,13594,25,0.42,9.09,1
21500,13599,25,0.42,9.09,1
21500,13599,25,0.42,9.09,1
21500,13634,25,0.42,9.09,1
21500,13680,25,0.42,9.09,1
21500,13680,25,0.42,9.09,1
21500,13711,25,0.42,9.09,1
21500,13722,25,0.42,9.09,1
21500,13722,25,0.42,9.09,1
21500,13756,25,0.42,9.09,1
21500,13764,25,0.42,9.09,1
21500,13823,25,0.42,9.09,1
21500,13869,25,0.42,9.09,1
21500,13908,25,0.42,9.09,1
21500,13927,25,0.42,9.09,0
21500,13982,25,0.42,9.09,1
21500,14081,25,0.42,9.09,1
21500,14105,25,0.42,9.09,1
21500,14110,25,0.42,9.09,1
21500,14128,25,0.42,9.09,1
21500,14175,25,0.42,9.09,1
21500,14191,25,0.42,9.09,1
21500,14221,25,0.42,9.09,1
21500,14262,25,0.42,9.09,1
21500,14286,25,0.42,9.09,1
21500,14291,25,0.42,9.09,1
21500,14342,25,0.42,9.09,1
21500,14342,25,0.42,9.09,1
21500,14395,25,0.42,9.09,1
21500,14409,25,0.42,9.09,1
21500,14456,25,0.42,9.09,1
21500,14504,25,0.42,9.09,1
21500,14541,25,0.42,9.09,1
21500,14628,25,0.42,9.09,1
21500,14653,25,0.42,9.09,1
21500,14713,25,0.42,9.09,1
21500,14713,25,0.42,9.09,1
21500,14769,25,0.42,9.09,1
21500,14844,25,0.42,9.09,1
21500,14913,25,0.42,9.09,1
21500,15022,25,0.42,9.09,1
21500,15044,25,0.42,9.09,1
21500,15044,25,0.42,9.09,1
21500,15062,25,0.42,9.09,1
21500,15179,25,0.42,9.09,1
21500,15194,25,0.42,9.09,1
21500,15197,25,0.42,9.09,1
21500,15237,25,0.42,9.09,1
21500,15241,25,0.42,9.09,1
21500,15243,25,0.42,9.09,1
21500,15252,25,0.42,9.09,1
21500,15253,25,0.42,9.09,1
21500,15306,25,0.42,9.09,1
21500,15358,25,0.42,9.09,1
21500,15358,25,0.42,9.09,1
21500,15416,25,0.42,9.09,1
21500,15544,25,0.42,9.09,1
21500,15547,25,0.42,9.09,1
21500,15676,25,0.42,9.09,1
21500,15732,25,0.42,9.09,0
21500,15786,25,0.42,9.09,1
21500,15853,25,0.42,9.09,1
21500,15867,25,0.42,9.09,1
21500,15919,25,0.42,9.09,1
21500,15919,25,0.42,9.09,1
21500,15952,25,0.42,9.09,1
21500,16045,25,0.42,9.09,1
21500,16187,25,0.42,9.09,1
21500,16249,25,0.42,9.09,1
21500,16268,25,0.42,9.09,1
21500,16317,25,0.42,9.09,1
21500,16359,25,0.42,9.09,1
21500,16370,25,0.42,9.09,1
21500,16395,25,0.42,9.09,1
21500,16556,25,0.42,9.09,1
21500,16700,25,0.42,9.09,1
21500,16713,25,0.42,9.09,1
21500,16755,25,0.42,9.09,1
21500,16755,25,0.42,9.09,1
21500,16759,25,0.42,9.09,1
21500,16830,25,0.42,9.09,0
21500,16859,25,0.42,9.09,1
21500,16938,25,0.42,9.09,1
21500,16938,25,0.42,9.09,1
21500,16952,25,0.42,9.09,0
21500,17019,25,0.42,9.09,1
21500,17041,25,0.42,9.09,0
21500,17043,25,0.42,9.09,1
21500,17059,25,0.42,9.09,1
21500,17095,25,0.42,9.09,1
21500,17139,25,0.42,9.09,1
21500,17191,25,0.42,9.09,1
21500,17231,25,0.42,9.09,1
21500,17238,25,0.42,9.09,1
21500,17238,25,0.42,9.09,1
21500,17299,25,0.42,9.09,1
21500,17324,25,0.42,9.09,1
21500,17324,25,0.42,9.09,1
21500,17340,25,0.42,9.09,1
21500,17365,25,0.42,9.09,1
21500,17365,25,0.42,9.09,1
21500,17392,25,0.42,9.09,1
21500,17400,25,0.42,9.09,1
21500,17463,25,0.42,9.09,1
21500,17463,25,0.42,9.09,1
21500,17463,25,0.42,9.09,1
21500,17475,25,0.42,9.09,1
21500,17491,25,0.42,9.09,1
21500,17499,25,0.42,9.09,1
21500,17506,25,0.42,9.09,0
21500,17511,25,0.42,9.09,1
21500,17511,25,0.42,9.09,1
21500,17511,25,0.42,9.09,1
21500,17511,25,0.42,9.09,1
21500,17527,25,0.42,9.09,1
21500,17562,25,0.42,9.09,1
21500,17581,25,0.42,9.09,1
21500,17589,25,0.42,9.09,1
21500,17624,25,0.42,9.09,1
21500,17625,25,0.42,9.09,1
21500,17696,25,0.42,9.09,1
21500,17754,25,0.42,9.09,1
21500,17768,25,0.42,9.09,1
21500,17768,25,0.42,9.09,1
21500,17799,25,0.42,9.09,1
21500,17841,25,0.42,9.09,1
21500,17841,25,0.42,9.09,1
21500,17994,25,0.42,9.09,1
21500,18045,25,0.42,9.09,1
21500,18204,25,0.42,9.09,1
21500,18248,25,0.42,9.09,1
21500,14265,25,0.42,9.09,1
21503,12474,25,0.42,9.09,1
21503,12501,25,0.42,9.09,1
21503,12662,25,0.42,9.09,1
21503,12540,25,0.42,9.09,1
21503,12947,25,0.42,9.09,1
21503,13159,25,0.42,9.09,1
21503,13309,25,0.42,9.09,1
21503,13418,25,0.42,9.09,1
21503,13534,25,0.42,9.09,1
21503,13680,25,0.42,9.09,1
21503,14135,25,0.42,9.09,1
21503,14808,25,0.42,9.09,1
21503,15326,25,0.42,9.09,1
21503,15358,25,0.42,9.09,1
21503,15544,25,0.42,9.09,1
21503,16686,25,0.42,9.09,1
21503,16759,25,0.42,9.09,1
21503,17365,25,0.42,9.09,1
21503,17861,25,0.42,9.09,1
21503,17863,25,0.42,9.09,1
21503,14265,25,0.42,9.09,1
21790,14096,25,1.63,9.09,1
21807,15977,25,0.42,9.09,1
21813,14513,25,4.95,9.09,0
22038,14911,25,0.42,9.09,1
22038,12748,25,0.42,9.09,1
22038,13018,25,0.42,9.09,1
22038,13182,25,0.42,9.09,1
22038,14334,25,0.42,9.09,1
22038,14958,25,0.42,9.09,1
22038,15449,25,0.42,9.09,1
22038,15750,25,0.42,9.09,1
22038,15916,25,0.42,9.09,1
22038,16359,25,0.42,9.09,1
22038,16726,25,0.42,9.09,1
22038,16771,25,0.42,9.09,1
22038,16818,25,0.42,9.09,1
22038,17250,25,0.42,9.09,1
22038,17449,25,0.42,9.09,1
22038,17461,25,0.42,9.09,1
22038,17725,25,0.42,9.09,1
22038,17754,25,0.42,9.09,1
22038,17841,25,0.42,9.09,1
22039,13182,25,0.42,9.09,1
22039,15150,25,0.42,9.09,1
22039,15150,25,0.42,9.09,1
22039,15547,25,0.42,9.09,1
22039,17783,25,0.42,9.09,1
22039,17841,25,0.42,9.09,1
22040,12417,25,0.42,9.09,1
22040,12720,25,0.42,9.09,1
22040,12957,25,0.42,9.09,1
22040,13089,25,0.42,9.09,1
22040,13182,25,0.42,9.09,1
22040,13458,25,0.42,9.09,1
22040,14108,25,0.42,9.09,1
22040,14191,25,0.42,9.09,1
22040,14257,25,0.42,9.09,1
22040,14286,25,0.42,9.09,1
22040,15150,25,0.42,9.09,1
22040,15194,25,0.42,9.09,1
22040,15449,25,0.42,9.09,1
22040,15750,25,0.42,9.09,1
22040,15916,25,0.42,9.09,1
22040,16359,25,0.42,9.09,1
22040,16447,25,0.42,9.09,1
22040,16558,25,0.42,9.09,1
22040,16670,25,0.42,9.09,1
22040,17015,25,0.42,9.09,1
22040,17461,25,0.42,9.09,1
22040,17527,25,0.42,9.09,1
22040,17725,25,0.42,9.09,1
22040,17841,25,0.42,9.09,1
22040,17841,25,0.42,9.09,1
22040,17997,25,0.42,9.09,1
22040,18265,25,0.42,9.09,1
22045,12431,25,0.42,9.09,1
22045,12364,25,0.42,9.09,1
22045,12390,25,0.42,9.09,0
22045,17444,25,0.42,9.09,1
22045,12367,25,0.42,9.09,1
22045,12372,25,0.42,9.09,1
22045,14911,25,0.42,9.09,1
22045,14911,25,0.42,9.09,1
22045,14911,25,0.42,9.09,1
22045,14911,25,0.42,9.09,1
22045,12428,25,0.42,9.09,1
22045,12567,25,0.42,9.09,1
22045,12721,25,0.42,9.09,1
22045,12471,25,0.42,9.09,1
22045,12472,25,0.42,9.09,1
22045,12472,25,0.42,9.09,1
22045,12473,25,0.42,9.09,1
22045,12474,25,0.42,9.09,1
22045,12474,25,0.42,9.09,1
22045,12474,25,0.42,9.09,1
22045,12480,25,0.42,9.09,1
22045,12566,25,0.42,9.09,1
22045,12627,25,0.42,9.09,1
22045,12759,25,0.42,9.09,1
22045,12759,25,0.42,9.09,1
22045,12484,25,0.42,9.09,1
22045,12540,25,0.42,9.09,1
22045,17404,25,0.42,9.09,1
22045,12418,25,0.42,9.09,1
22045,12451,25,0.42,9.09,1
22045,12456,25,0.42,9.09,1
22045,13505,25,0.42,9.09,1
22045,12739,25,0.42,9.09,1
22045,12748,25,0.42,9.09,1
22045,12826,25,0.42,9.09,1
22045,12836,25,0.42,9.09,1
22045,12839,25,0.42,9.09,1
22045,12867,25,0.42,9.09,1
22045,12957,25,0.42,9.09,1
22045,13044,25,0.42,9.09,1
22045,13081,25,0.42,9.09,1
22045,13081,25,0.42,9.09,1
22045,13081,25,0.42,9.09,1
22045,13089,25,0.42,9.09,1
22045,13089,25,0.42,9.09,1
22045,13098,25,0.42,9.09,1
22045,13098,25,0.42,9.09,1
22045,13098,25,0.42,9.09,1
22045,13102,25,0.42,9.09,1
22045,13115,25,0.42,9.09,1
22045,13131,25,0.42,9.09,1
22045,13141,25,0.42,9.09,1
22045,13178,25,0.42,9.09,1
22045,13198,25,0.42,9.09,1
22045,13209,25,0.42,9.09,1
22045,13230,25,0.42,9.09,1
22045,13266,25,0.42,9.09,1
22045,13266,25,0.42,9.09,1
22045,13268,25,0.42,9.09,1
22045,13285,25,0.42,9.09,1
22045,13309,25,0.42,9.09,1
22045,13310,25,0.42,9.09,1
22045,13314,25,0.42,9.09,1
22045,13385,25,0.42,9.09,1
22045,13418,25,0.42,9.09,1
22045,13426,25,0.42,9.09,1
22045,13458,25,0.42,9.09,1
22045,13539,25,0.42,9.09,1
22045,13692,25,0.42,9.09,1
22045,13730,25,0.42,9.09,1
22045,13851,25,0.42,9.09,1
22045,14005,25,0.42,9.09,1
22045,14057,25,0.42,9.09,1
22045,14075,25,0.42,9.09,1
22045,14075,25,0.42,9.09,1
22045,14125,25,0.42,9.09,1
22045,14135,25,0.42,9.09,1
22045,14135,25,0.42,9.09,1
22045,14146,25,0.42,9.09,1
22045,14146,25,0.42,9.09,1
22045,14262,25,0.42,9.09,1
22045,14286,25,0.42,9.09,1
22045,14291,25,0.42,9.09,1
22045,14291,25,0.42,9.09,1
22045,14291,25,0.42,9.09,1
22045,14293,25,0.42,9.09,1
22045,14307,25,0.42,9.09,1
22045,14443,25,0.42,9.09,1
22045,14553,25,0.42,9.09,1
22045,14713,25,0.42,9.09,1
22045,14713,25,0.42,9.09,1
22045,14713,25,0.42,9.09,1
22045,14769,25,0.42,9.09,1
22045,14800,25,0.42,9.09,1
22045,14800,25,0.42,9.09,1
22045,14800,25,0.42,9.09,1
22045,14800,25,0.42,9.09,1
22045,14844,25,0.42,9.09,1
22045,14844,25,0.42,9.09,1
22045,15065,25,0.42,9.09,1
22045,15065,25,0.42,9.09,1
22045,15069,25,0.42,9.09,0
22045,15104,25,0.42,9.09,1
22045,15114,25,0.42,9.09,1
22045,15117,25,0.42,9.09,1
22045,15150,25,0.42,9.09,1
22045,15156,25,0.42,9.09,1
22045,15172,25,0.42,9.09,1
22045,15203,25,0.42,9.09,1
22045,15241,25,0.42,9.09,1
22045,15241,25,0.42,9.09,1
22045,15244,25,0.42,9.09,0
22045,15252,25,0.42,9.09,1
22045,15298,25,0.42,9.09,1
22045,15311,25,0.42,9.09,1
22045,15358,25,0.42,9.09,1
22045,15358,25,0.42,9.09,1
22045,15366,25,0.42,9.09,1
22045,15384,25,0.42,9.09,1
22045,15384,25,0.42,9.09,1
22045,15484,25,0.42,9.09,1
22045,15521,25,0.42,9.09,1
22045,15521,25,0.42,9.09,1
22045,15529,25,0.42,9.09,1
22045,15544,25,0.42,9.09,1
22045,15544,25,0.42,9.09,1
22045,15544,25,0.42,9.09,1
22045,15555,25,0.42,9.09,1
22045,15555,25,0.42,9.09,1
22045,15555,25,0.42,9.09,1
22045,15676,25,0.42,9.09,1
22045,15764,25,0.42,9.09,1
22045,15764,25,0.42,9.09,1
22045,15795,25,0.42,9.09,1
22045,15804,25,0.42,9.09,1
22045,15830,25,0.42,9.09,1
22045,15840,25,0.42,9.09,0
22045,15867,25,0.42,9.09,1
22045,15867,25,0.42,9.09,1
22045,15867,25,0.42,9.09,1
22045,15867,25,0.42,9.09,1
22045,16105,25,0.42,9.09,0
22045,16188,25,0.42,9.09,1
22045,16316,25,0.42,9.09,1
22045,16395,25,0.42,9.09,1
22045,16558,25,0.42,9.09,1
22045,16609,25,0.42,9.09,1
22045,16657,25,0.42,9.09,1
22045,16657,25,0.42,9.09,1
22045,16666,25,0.42,9.09,1
22045,16686,25,0.42,9.09,1
22045,16686,25,0.42,9.09,1
22045,16713,25,0.42,9.09,1
22045,16713,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16722,25,0.42,9.09,1
22045,16751,25,0.42,9.09,1
22045,16755,25,0.42,9.09,1
22045,16889,25,0.42,9.09,1
22045,17015,25,0.42,9.09,1
22045,17017,25,0.42,9.09,1
22045,17139,25,0.42,9.09,1
22045,17220,25,0.42,9.09,1
22045,17242,25,0.42,9.09,1
22045,17272,25,0.42,9.09,1
22045,17360,25,0.42,9.09,1
22045,17365,25,0.42,9.09,1
22045,17416,25,0.42,9.09,1
22045,17426,25,0.42,9.09,1
22045,17511,25,0.42,9.09,1
22045,17511,25,0.42,9.09,1
22045,17511,25,0.42,9.09,1
22045,17528,25,0.42,9.09,1
22045,17644,25,0.42,9.09,1
22045,17674,25,0.42,9.09,1
22045,17674,25,0.42,9.09,1
22045,17861,25,0.42,9.09,1
22045,17861,25,0.42,9.09,1
22045,17950,25,0.42,9.09,1
22045,17964,25,0.42,9.09,1
22045,18079,25,0.42,9.09,1
22045,18145,25,0.42,9.09,1
22045,18145,25,0.42,9.09,1
22046,12364,25,0.42,9.09,1
22046,12407,25,0.42,9.09,1
22046,13919,25,0.42,9.09,1
22046,12428,25,0.42,9.09,1
22046,12683,25,0.42,9.09,1
22046,12721,25,0.42,9.09,1
22046,12474,25,0.42,9.09,1
22046,12501,25,0.42,9.09,1
22046,12585,25,0.42,9.09,1
22046,12625,25,0.42,9.09,1
22046,12705,25,0.42,9.09,1
22046,12451,25,0.42,9.09,1
22046,13505,25,0.42,9.09,1
22046,12836,25,0.42,9.09,1
22046,12839,25,0.42,9.09,1
22046,12991,25,0.42,9.09,1
22046,13089,25,0.42,9.09,1
22046,13089,25,0.42,9.09,1
22046,13093,25,0.42,9.09,1
22046,13098,25,0.42,9.09,1
22046,13098,25,0.42,9.09,1
22046,13102,25,0.42,9.09,1
22046,13159,25,0.42,9.09,1
22046,13268,25,0.42,9.09,1
22046,13365,25,0.42,9.09,1
22046,13418,25,0.42,9.09,1
22046,13460,25,0.42,9.09,1
22046,13460,25,0.42,9.09,1
22046,13662,25,0.42,9.09,0
22046,14146,25,0.42,9.09,1
22046,14286,25,0.42,9.09,1
22046,14291,25,0.42,9.09,1
22046,14291,25,0.42,9.09,1
22046,14762,25,0.42,9.09,1
22046,14769,25,0.42,9.09,1
22046,14800,25,0.42,9.09,1
22046,14808,25,0.42,9.09,1
22046,15146,25,0.42,9.09,1
22046,15150,25,0.42,9.09,1
22046,15230,25,0.42,9.09,0
22046,15241,25,0.42,9.09,1
22046,15298,25,0.42,9.09,1
22046,15358,25,0.42,9.09,1
22046,15502,25,0.42,9.09,1
22046,15646,25,0.42,9.09,1
22046,16142,25,0.42,9.09,1
22046,16240,25,0.42,9.09,1
22046,16316,25,0.42,9.09,1
22046,16607,25,0.42,9.09,1
22046,16607,25,0.42,9.09,1
22046,16761,25,0.42,9.09,0
22046,16949,25,0.42,9.09,1
22046,17015,25,0.42,9.09,1
22046,17015,25,0.42,9.09,1
22046,17324,25,0.42,9.09,1
22046,17416,25,0.42,9.09,1
22046,17511,25,0.42,9.09,1
22046,17511,25,0.42,9.09,1
22046,17526,25,0.42,9.09,0
22046,17674,25,0.42,9.09,1
22046,17863,25,0.42,9.09,1
22046,18139,25,0.42,9.09,1
22046,18139,25,0.42,9.09,1
22046,18139,25,0.42,9.09,1
22046,18232,25,0.42,9.09,1
22046,18245,25,0.42,9.09,1
22046,12743,25,0.42,9.09,1
22046,12607,25,0.42,9.09,1
22047,12585,25,0.42,9.09,1
22047,12484,25,0.42,9.09,1
